,title,title_label
3964,카카오  김성수홍은택 공동센터장 카카오 신뢰 회복할 수 있나,0
3965,양주일 카카오 부사장 그라운드 새 대표로,0
3966,그라운드 신임 대표에 양주일 카카오 부사장 내정,0
3967,네이버카카오 씩 빠졌는데주식 사라는 증권가,0
3968,카카오맵 사태 옐로우카드로 끝난 이유,0
3969,카카오톡으로 코로나 자가진단 카카오 챗봇 출시,0
3970,카카오엔터프라이즈 초중고 대상 카카오워크 무상 제공,1
3971,단독  늦어지는 카카오모빌리티초기 투자사 지분 매각 시작,0
3972,원격처방 병원 정보부터 상담연결까지네이버카카오 원클릭 서비스,1
3973,코로나 재택치료 상담처방 의원 네이버카카오에서 확인한다,0
3974,네이버카카오에서 재택치료자 병의원 검색하세요,0
3975,코로나 재택치료 상담처방 의원 네이버카카오에서 확인한다,0
3976,카카오도 청년 디지털교육 지원디지털 인재 만명 양성,0
3977,카카오 만원 규모 홀인원 묻고 더블로가 행사개최,0
3978,카카오도 청년 디지털교육 지원디지털 인재 만명 양성,0
3979,네이버카카오에서 재택치료자 병의원 검색하세요,0
3980,코로나 재택치료 상담처방 의원 네이버카카오에서 확인한다,0
3981,카카오 만원 규모 홀인원 묻고 더블로가 행사개최,0
3982, 카카오 월 지나기 전에 사라목표주가 만원,1
3983,카카오벤처스 암진단 소프트웨어 개발 기업에 투자,0
3984,국민 콜택시 카카오 내 차 대신 쏘카 퀵커머스 메쉬 바로,1
3985,역대급  게임 엘든 링 수혜주가  카카오,1
3986,카카오모빌리티  서울시 택시 호출앱 목적지 표시 논쟁,0
3987,모처럼 웃은 네이버카카오,1
3988, 나스닥 깜짝 반등에 네이버카카오도 상승세 증시이슈,1
3989, 나스닥 깜짝 반등에 네이버카카오도 상승세 증시이슈,1
3990,자사주 억 소각 주주친화정책 나선 카카오주가  쑤,0
3991,카카오 억원 규모 자사주 소각에 대 강세,1
3992,카카오 억원 규모 자사주 소각에 대,1
3993,특징주 자사주 억 소각 주주친화 행보에 카카오  ,0
3994,카카오 대 강세억원 규모 자사주 소각 소식,0
3995,카카오 억 규모 자사주 소각 소식에 주가,0
3996,특징주 카카오 자사주 소각 소식에 대 강세,0
3997,특징주카카오 대 강세천억 자사주 소각 호재,0
3998,코스피  상승개미 줍줍 카카오 자사주 소각에 강세 개장시황,0
3999,미국 나스닥 상승에 네이버카카오 반등 특징주,0
4000,카카오  아바타 아닌 텍스트로 간다남궁훈의 메타버스는,0
4001,주가 반토막 카카오 억 규모 자사주 소각,0
4002,카카오 보통주 만주 감자 결정,1
4003,카카오엔터프라이즈  고객센터 카카오  커넥트센터 오픈,0
4004,카카오엔터  고객센터 공식 오픈,0
4005,카카오도 뛰어든 인공지능 고객센터카카오  커넥트센터 출시,0
4006,카카오엔터프라이즈  고객 센터 본격 가동,0
4007,남궁훈 카카오 메타버스 채팅으로 글로벌 진출,0
4008,독해진 남궁훈 배부르고 봐야카카오 메타버스는 롤플레잉 채팅,1
4009,골라태운 적 없어카카오모빌리티 서울시 조사에 반박,0
4010,카카오모빌리티 택시 승객 골라태운 적 없다서울시 조사 정면반박,0
4011,카카오택시가 승객 골라 태웠다고 카카오모빌리티 발끈,0
4012,카카오모빌리티 서울시에 반박택시승객 골라태우지 않는다,0
4013,특징주카카오 대 강세천억 자사주 소각 호재,0
4014,카카오  아바타 아닌 텍스트로 간다남궁훈의 메타버스는,0
4015,주가 반토막 카카오 억 규모 자사주 소각,0
4016,카카오 보통주 만주 감자 결정,1
4017,카카오엔터프라이즈  고객센터 카카오  커넥트센터 오픈,0
4018,카카오엔터  고객센터 공식 오픈,0
4019,카카오도 뛰어든 인공지능 고객센터카카오  커넥트센터 출시,0
4020,카카오엔터프라이즈  고객 센터 본격 가동,0
4021,남궁훈 카카오 메타버스 채팅으로 글로벌 진출,0
4022,독해진 남궁훈 배부르고 봐야카카오 메타버스는 롤플레잉 채팅,1
4023,골라태운 적 없어카카오모빌리티 서울시 조사에 반박,0
4024,카카오모빌리티 택시 승객 골라태운 적 없다서울시 조사 정면반박,0
4025,카카오택시가 승객 골라 태웠다고 카카오모빌리티 발끈,0
4026,카카오모빌리티 서울시에 반박택시승객 골라태우지 않는다,0
4027,내달 취임 앞둔 카카오 남궁훈 폭풍전야같다,1
4028,남궁훈의 첫 행보 카카오 메타버스 글로벌 로 확장,1
4029,카카오 남궁훈 한국모바일 넘는다주가는 년 내 회복 희망,1
4030,카카오 남궁훈 년 임기 내 주가 및 신뢰회복,1
4031,공정위 콜 몰아주기 장거리 가려받기 카카오택시 조사,0
4032,카카오 남궁훈 한국모바일 넘는다주가는 년 내 회복 희망,1
4033,카카오 남궁훈 년 임기 내 주가 및 신뢰회복,1
4034,공정위 콜 몰아주기 장거리 가려받기 카카오택시 조사,0
4035,카카오 주가 만원 회복 신임 대표가 점찍은 시기는,1
4036,독해진 남궁훈 배부르고 봐야카카오 메타버스는 롤플레잉 채팅,1
4037,카카오도 뛰어든 인공지능 고객센터카카오  커넥트센터 출시,0
4038,카카오엔터프라이즈  고객 센터 본격 가동,0
4039,카카오모빌리티 택시 승객 골라태운 적 없다서울시 조사 정면반박,0
4040,카카오택시가 승객 골라 태웠다고 카카오모빌리티 발끈,0
4041,카카오모빌리티 서울시에 반박택시승객 골라태우지 않는다,0
4042,젝시믹스 내달 카카오클립드롭스에서  출시,0
4043,제주 드림타워 복합리조트 카카오메이커스 통해 객실 패키지 선봬,1
4044,카카오택시 콜 몰아주기에 골라태우기까지공정위 조사할까,0
4045,카카오택시 승객 골라 태웠나야간 단거리 호출 성공률 낮아,0
4046,젝시믹스 내달 카카오클립드롭스에서  출시,0
4047,제주 드림타워 복합리조트 카카오메이커스 통해 객실 패키지 선봬,1
4048,카카오택시 콜 몰아주기에 골라태우기까지공정위 조사할까,0
4049,카카오택시 승객 골라 태웠나야간 단거리 호출 성공률 낮아,0
4050,게임 개발 클레이다이스 카카오 계열 크러스트 투자유치,0
4051,카카오택시 승객 골라태우기 사실이었다단거리 거부율 높아,0
4052,카카오뱅크 카카오 블록체인가상자산 대열 합류하나,0
4053,제주 드림타워 카카오메이커스에서 객실 패키지 출시,1
4054,제주 드림타워 카카오메이커스 통해 객실 패키지 판매,1
4055,개인정보위 카카오맵 즐겨찾기 목록 공개 개인정보법 위반 아냐,0
4056,성매매업소까지 공개 카카오맵에개보위 법 위반은 아냐,0
4057,셀트리온카카오크래프톤주가 견인 나선 기업들 자사주 매입 약발 통,0
4058,셀트리온카카오크래프톤주가 견인 나선 기업들 자사주 매입 약발 통,0
4059,제주 드림타워 카카오메이커스 통해 객실 패키지 판매,1
4060,카카오골프예약 셀프 체크인 시대 열었다,0
4061,카카오페이식 주식 먹튀 막는다스톡 옵션 상장 후 개월간 못 팔아,0
4062,카카오페이식 주식 먹튀 막는다,0
4063,요금인상 악재 턴 카카오적수가 없다,0
4064,카카오 먹튀 막아라금융위 스톡옵션보호예수 규제 개선,0
4065,카카오 먹튀 더 이상 안돼스톡옵션 관련 상장규정 바뀐다,0
4066,카카오와 클래스 브런치 작품을  로 만든다,0
4067,자사주 사들이는 카카오셀트리온크래프톤 주가부양 안간힘,0
4068,전병국 센터장 지식재산권암호화폐 시장 급속 성장제 네이버카카오,0
4069,전병국 센터장 지식재산권암호화폐 시장 급속 성장제 네이버카카오,0
4070,가 를 만나면 어떤 일이 벌어질까카카오,0
4071,카카오엔터 뮤지컬 젠틀맨스 가이드 사랑과 살인편 한정판  ,1
4072,연봉경영 목표 실시간 공유 카카오 남궁훈 비전 톡 소통,1
4073,카카오 셀트리온 크래프톤부진한 주가 자사주 매입 카드 통할까,0
4074,도 주가 만 내걸었는데증권사 카카오 목표가 줄줄이 하향,0
4075,단어 주소 왓쓰리워즈  카카오벤츠와 협업 시장 확장할,1
4076,카카오 구조대 왔나요연기금 다시 담자 주가 반등,1
4077,카카오픽코마 위 맞네 센서타워 일본 집계 최고전자책앱,1
4078,네이버 프리미엄콘텐츠 정식 출시 카카오뷰와 치열한 경쟁 예고,0
4079,카카오엔터프라이즈 자일링스와 맞손클라우드 사업 고도화,0
4080,카카오엔터프라이즈 반도체기업 자일링스와 클라우드 협업,1
4081,월 거래액 억도 가뿐 네이버카카오의 콘텐트 진검 승부,0
4082,자율주행 기술에 억 뭉칫돈카카오가 반한 스타트업,0
4083,뭇매 맞은 카카오 주가 자사주 소각 통할까,1
4084, 픽코마에서 월 한달간 억 거래됐다카카오,1
4085,카카오픽코마 월 거래액 사상최대 기록누적거래액 조억,0
4086, 점령한 카카오픽코마연초부터 사상최고 거래액 행진,1
4087,카카오와 콜 연동 소문까지우버의 좌충우돌 티맵 대응은,1
4088,쪼개기 상장 논란에 고민깊은 카카오 모빌리티엔터 어디로,0
4089,카카오 브런치 작가수 만명 돌파출간오디오북으로도 확대,0
4090,카카오 브런치 작가 만명 넘었다콘텐츠 영역 확장,0
4091,작가 등용문 자리 잡은 카카오 브런치,0
4092,코스피 전운 일부 해소에 선 회복화학카카오 단숨에 ,1
4093,카카오 빅테크 밸류 하락자회사 상장가치 고려 목표가,0
4094,카카오 브런치 작가수 만명 돌파출간오디오북으로도 확대,0
4095,카카오 브런치 작가 만명 넘었다콘텐츠 영역 확장,0
4096,작가 등용문 자리 잡은 카카오 브런치,0
4097,코스피 전운 일부 해소에 선 회복화학카카오 단숨에 ,1
4098,카카오 빅테크 밸류 하락자회사 상장가치 고려 목표가,0
4099,네이버카카오 사령탑 교체로 글로벌 정조준,0
4100,먹통 또 먹통카카오 체크인 오류 반복되는 이유는,0
4101,카카오 주식거래앱 시범서비스 시작,1
4102,엇갈리는 대형주 외국인 보유율현대차카카오 팔자 화학 줍줍,0
4103,최저임금 카카오 남궁훈 직원 임금예산은  확대,0
4104,직원 달래기 나선 카카오 남궁훈 올해 연봉  증액,0
4105,카카오 타산지석 금융지주 주주 떠받들기,1
4106,특징주 카카오네이버 장 초반 나란히 강세,0
4107,카카오 타산지석 금융지주 주주 떠받들기,1
4108,직원 달래기 나선 카카오 남궁훈 올해 연봉  증액,0
4109,특징주 카카오네이버 장 초반 나란히 강세,0
4110,일템성장통 카카오크래프톤 주주 달래기 안간힘,0
4111,카카오 주가에 대한 엇갈린 전망목표주가는 줄줄이 하향,1
4112,특징주 카카오 다시 만원대로증권사 목표가 줄하향,0
4113,조폐공사 카카오와 손잡고 골드바 특판,1
4114,특징주카카오 대 하락 마감만원대 붕괴,0
4115,카카오의 최대리스크는공부하는 주주들차준호의 썬데이,0
4116,성장 요인 충분 금융투자 카카오 목표주가 만원 유지,0
4117,성장 요인 충분 다시 카카오로 가자목표가 만,0
4118,카카오 올해 성장성 부각될 것매수전략 유효,1
4119,인건비 폭탄 카카오금융도 타격,0
4120,고공행진 개발자 몸값에 주식보상까지카카오금융도 못피한 인건비 폭탄,0
4121,인건비 폭탄 카카오금융도 타격,0
4122,고공행진 개발자 몸값에 주식보상까지카카오금융도 못피한 인건비 폭탄,0
4123,실적 부진 카카오 다시 만원대증권가 목표가 줄하향,0
4124,입사하고 싶은 기업 위 네이버 위 카카오위는 어디,0
4125,카카오 이기고 위 탈환맨이 역시 최고 입사하고 싶은 대,1
4126,입사하고 싶은 대기업 위 카카오네이버 위는,0
4127,삼성증권 카카오 광고커머스 등 본업 성장성 견조저점 매수 기회,0
4128,카카오 자회사 가치 하락 반영목표가메리츠증권,0
4129,카카오 지회사 가치 하락목표가  메리츠,0
4130,성장 요인 충분 다시 카카오로 가자목표가 만,0
4131,카카오 올해 성장성 부각될 것매수전략 유효,1
4132,카카오 우려는 반영됐다신사업+주주환원정책 기대한화,0
4133,카카오 신사업 투자에 수익성 개선 속도 둔화목표주가 증권,0
4134,카카오 매출 고성장주요 사업 수익성 개선 지속,0
4135,클릭 종목 카카오 상장 자회사 밸류 감소목표주가  하향,0
4136,막상막하된 네이버  카카오커머스콘텐츠에서 승부 갈린다,0
4137,카카오 올해 성장성 부각될 것매수전략 유효,1
4138,카카오 지회사 가치 하락목표가  메리츠,0
4139,카카오 신사업 투자에 수익성 개선 속도 둔화목표주가 증권,0
4140,카카오 매출 고성장주요 사업 수익성 개선 지속,0
4141,클릭 종목 카카오 상장 자회사 밸류 감소목표주가  하향,0
4142,막상막하된 네이버  카카오커머스콘텐츠에서 승부 갈린다,0
4143,카카오 주주환원에 만원대 회복개미직원은 싸늘,0
4144,덩치 키운 네이버카카오 세계 무대서 겨룬다,1
4145,탈모 나쁘지 않네남궁훈식 소통에 확 달라진 카카오,1
4146,엔솔에 조 쏟은 증시 큰손 연기금삼전카카오는 팔았다,0
4147,카카오 개월 만에 주가 최대폭 상승남궁훈 배수진 통했나,1
4148,카카오 개월 만에 주가 최대폭 상승남궁훈 배수진 통했나,1
4149,네이버에 위 내준 카카오주가방어 총력전,1
4150,최대실적 카카오 주주 달래기책임경영 팔 걷어,0
4151,매출 조자사주 억 소각카카오  만원대 회복,0
4152,억 화끈하게 태운다 카카오 만원대 회복 환호,0
4153,주린이 백과사전카카오가 한다는 자사주 소각뭐길래,0
4154,카카오 호실적에  폴루스바이오팜 하락률 위 마감시황,0
4155,코스피 긴축 우려에 하락주주환원 강화 카카오 ,0
4156,특징주카카오 역대 최고실적주주환원 정책에 상승세 전환,1
4157,카카오 매출 조조 점프블록체인 톱티어 되겠다,0
4158,활짝 웃은 카카오 쪼개기 상장 없이 메타버스 정조준종합,1
4159,활짝 웃은 카카오 쪼개기 상장 없이 메타버스 정조준종합,1
4160,카카오 떠나는 여민수 대표 사회 신뢰 잃어 무거운 책임감 종합,1
4161,기대 너무 컸나실망감 커진 카카오 새 주주환원,0
4162,카카오 억 자사주 매입하면 시총 조 불어날까,0
4163,카카오 컨콜 글로벌 스토리 거래액 조 기록,0
4164,주주환원 정책 통했나 만원선 회복한 카카오 증시이슈,0
4165,특징주카카오 주주환원정책에 대 상승만원 돌파,1
4166,특징주 카카오 현금배당자사주 소각 발표에도 주가는 약세,0
4167,카카오 주주환원강화올해 총 천억 자사주 소각,0
4168,특징주 카카오 호실적주주환원에 반등세,0
4169,카카오 연매출 조원+주주환원 소식에 만원선 회복,0
4170,연매출 조원 시대 연 카카오 주주환원 정책 첫 시행,1
4171,플랫폼서 큰 폭 수익성올해도 성장과 투자 균형카카오 컨콜,0
4172,올해 카카오 커머스 거래액 조원 상회 기대카카오 컨콜,1
4173,역대 최대 실적 낸 카카오 본사 물적분할 계획 없다,1
4174,카카오 분기 어닝쇼크 시장기대치 하회,0
4175,연매출 조원 카카오 전년비 전부문 성장세,1
4176,주가 만원 주주환원 주주 달래기 통했나카카오 상승 전환,0
4177,올해 카카오 커머스 거래액 조원 상회 기대카카오 컨콜,1
4178,역대 최대 실적 낸 카카오 본사 물적분할 계획 없다,1
4179,카카오 분기 어닝쇼크 시장기대치 하회,0
4180,연매출 조원 카카오 전년비 전부문 성장세,1
4181,주가 만원 주주환원 주주 달래기 통했나카카오 상승 전환,0
4182,카카오 모빌리티는 정말 콜 몰아주기를 한 걸까,0
4183,카카오 컨콜 클레이튼 메타버스 플랫폼으로 진화,1
4184,클레이튼 블록체인 본격 변화그라운드  집중카카오 컨콜,0
4185,컨콜카카오  공동체 상장 쪼개기 아냐물적분할 없다,0
4186,특징주 카카오 현금배당자사주 소각 발표에도 주가는 약세,0
4187,카카오 주주환원강화올해 총 천억 자사주 소각,0
4188,컨콜 여민수 카카오픽코마 연 거래액 억원 기록,0
4189,카카오 역대 최대 실적 기록에도 대 약세,1
4190,카카오 연매출 조 시대 활짝사상 첫 주주환원 정책도,1
4191,종합 카카오 작년 영업익 억전년 ,0
4192,카카오 작년 분기 영업이익  감소인건비투자 증가,0
4193,카카오 역대 최대 실적 기록에도 대 약세,1
4194,카카오 연매출 조 시대 활짝사상 첫 주주환원 정책도,1
4195,종합 카카오 작년 영업익 억전년 ,0
4196,카카오 작년 분기 영업이익  감소인건비투자 증가,0
4197,연매출 조원 시대 연 카카오 주주환원 정책 첫 시행,1
4198,카카오  영업익 억전년  ,0
4199,카카오 사상 최초 연매출  달성첫 배당자사주 소각도 실시,0
4200,카카오 연매출 조원 사상 첫 돌파억 자사주 소각,0
4201,카카오 주주환원강화올해 총 천억 자사주 소각,0
4202,카카오 주당 원 현금배당 결정,0
4203,카카오 주당 원 현금배당 결정,0
4204,카카오 주당 원 현금배당 결정,0
4205,상보 카카오 작년 영업익 억전년 ,0
4206,카카오 지난해 매출액 조당기순이익 ,0
4207,연매출 조원 카카오 전년비 전부문 성장세,1
4208,카카오 주당 원 현금배당 결정,0
4209,카카오 주당 원 현금배당 결정,0
4210,상보 카카오 작년 영업익 억전년 ,0
4211,카카오 지난해 매출액 조당기순이익 ,0
4212,연매출 조원 카카오 전년비 전부문 성장세,1
4213,속보 카카오 지난해 매출 조억영업이익  증가,0
4214,속보 카카오 지난해 영업익 억전년비 ,0
4215,속보 카카오 작년 매출 조 영업익 억,0
4216, 최저임금 선언 카카오 주가 배뛸까 엇갈린 시선,1
4217,이젠 기계 위한 내비게이션 필요카카오모빌리티 첫 번째 콘퍼런스 개,0
4218,카카오 모빌리티 개념 사람 이동에서 공간 이동으로 바뀐다,0
4219,카카오모빌리티 탈것의 미래 제시 진화한 자율주행차에어택시 눈,1
4220,카카오모빌리티 자율주행과 에어택시 주도한다,1
4221,카카오모빌리티 탈것의 미래 제시 진화한 자율주행차에어택시 눈,1
4222,카카오모빌리티 자율주행과 에어택시 주도한다,1
4223,주가 만원 될때까지 연봉 보류 카카오 명예회복 앞장선 남궁훈,1
4224,지금 무조건 사야 하나 만만원 카카오  파격선언,1
4225,카카오 남궁훈 주가 만원 될 때까지 최저임금만 받겠다,0
4226,카카오 남궁훈 주가 만원 될 때까지 최저임금만 받겠다,0
4227,배수진 친 남궁훈카카오 만원 달성까지 최저임금 받겠다전문,0
4228,문제풀이로 수준 분석 키보코 카카오벤처스서 시드투자 유치,0
4229,카카오 모빌리티 개념 사람 이동에서 공간 이동으로 바뀐다,0
4230,카카오엔터프라이즈 월 부산 클라우드 혁신센터 개소,0
4231,카카오엔터프라이즈 월 부산에 클라우드센터 연다,0
4232,카카오 남궁훈 주가 만원 될 때까지 최저임금만 받겠다,0
4233,카카오 주가 만원 배수진 남궁훈 최저임금만 받겠다,0
4234,네이버카카오 동반 상승 위메이드 대 급락 개장시황,1
4235,카카오엔터테인먼트 상반기  포기 회수 급한 모빌리티가 먼,0
4236,제대로 못 달리는 카카오 퀵 정말 상생안이 제동 걸었나,0
4237,영상물적분할쪼개기상장 재검토 들어간 카카오신세계개미의 힘,1
4238,배수진 친 남궁훈카카오 만원 달성까지 최저임금 받겠다전문,0
4239,카카오 주가 만원 배수진 남궁훈 최저임금만 받겠다,0
4240,네이버카카오 동반 상승 위메이드 대 급락 개장시황,1
4241,카카오엔터프라이즈 월 부산에 클라우드센터 연다,0
4242,카카오엔터테인먼트 상반기  포기 회수 급한 모빌리티가 먼,0
4243,제대로 못 달리는 카카오 퀵 정말 상생안이 제동 걸었나,0
4244,영상물적분할쪼개기상장 재검토 들어간 카카오신세계개미의 힘,1
4245,일자리 만개 만든다는 카카오반감 누그러뜨릴 수 있을까 이지훈의 산,0
4246,카카오 일자리 만명 약속김부겸 제의 김범수 탄생 기대,0
4247,카카오 년간 청년일자리 만개 창출김부겸 디지털 인재육성 기대,0
4248,카카오 청년 일자리 만개 약속,0
4249,직원 만명 카카오 향후 년간 만명 더 뽑는다종합,0
4250,카카오 년간 억 투입만명+ 일자리 만든다,0
4251,카카오 년간 천억원 쏟아 만명 이상 일자리 만든다,0
4252,카카오 년간 억원 투입해 만명+ 일자리 창출,0
4253,카카오 년간 만명 청년 일자리 창출 나선다청년희망 체결,0
4254,네이버카카오로 신속항원검사 기관 정보 확인하세요,0
4255,직원 만명 카카오 향후 년간 만명 더 뽑는다종합,0
4256,카카오 년간 억 투입만명+ 일자리 만든다,0
4257,카카오 년간 천억원 쏟아 만명 이상 일자리 만든다,0
4258,카카오 년간 억원 투입해 만명+ 일자리 창출,0
4259,카카오 년간 만명 청년 일자리 창출 나선다청년희망 체결,0
4260,네이버카카오로 신속항원검사 기관 정보 확인하세요,0
4261,사진카카오와 함께하는 청년희망,1
4262,사진카카오와 청년희망,1
4263,사진카카오와 함께하는 청년희망 간담회,1
4264,사진카카오와 함께하는 청년희망,1
4265,사진카카오와 함께 청년희망,1
4266,사진카카오에 감사 인사하는 김부겸 총리,1
4267,단독신한 연말 인증서 경쟁 네이버카카오에 참패,0
4268,카카오맵으로 코로나 신속항원검사 기관 찾는다,0
4269,카카오맵 코로나  신속항원검사 기관 검색 서비스,1
4270,파트너십 맺은 고용부카카오 향후 년간 만명 일자리 만든다,0
4271,년간 만명 일자리 창출 카카오 청년고용 응원 멤버십 인증,0
4272,카카오 년간 청년일자리 만개 창출김부겸 디지털 인재육성 기대,0
4273,카카오 상생기금 네이버 분수펀드처럼 빛날 수 있을까,1
4274,웹툰 가 뜬다카카오엔터 완판 뒤쫓는 네이버,0
4275,단독신한 연말 인증서 경쟁 네이버카카오에 참패,0
4276,카카오맵으로 코로나 신속항원검사 기관 찾는다,0
4277,카카오맵 코로나  신속항원검사 기관 검색 서비스,1
4278,파트너십 맺은 고용부카카오 향후 년간 만명 일자리 만든다,0
4279,년간 만명 일자리 창출 카카오 청년고용 응원 멤버십 인증,0
4280,카카오 년간 억원 투입해 만명+ 일자리 창출,0
4281,카카오 년간 만명 청년 일자리 창출 나선다청년희망 체결,0
4282,카카오 년간 청년일자리 만개 창출김부겸 디지털 인재육성 기대,0
4283,카카오 상생기금 네이버 분수펀드처럼 빛날 수 있을까,1
4284,웹툰 가 뜬다카카오엔터 완판 뒤쫓는 네이버,0
4285,기자의눈 새 카카오 수장에 거는 기대,1
4286,카카오 메타버스 전진기지로 메타보라 낙점개 파트너사 연합군 구,1
4287, 극장판 주술회전  카카오 쇼핑라이브 특집,0
4288,기자의눈 새 카카오 수장에 거는 기대,1
4289,카카오 메타버스 전진기지로 메타보라 낙점개 파트너사 연합군 구,1
4290, 극장판 주술회전  카카오 쇼핑라이브 특집,0
4291,야심차게 푼 카카오의 상생 보따리 찬밥 취급 받는 이유는,0
4292,부꾸미줍줍한 개미들 언제 웃을까네이버카카오 이때 파세요,1
4293,라온피플 카카오에 억원 골프센서 공급계약,0
4294,라온피플 카카오와 억 규모 스크린골프센서 공급계약,0
4295,라온피플 카카오와 억 규모 공급 계약 체결,0
4296,마켓워치미래에셋벤처카카오벤처스   게임에 투자,0
4297,개인사업자 대출 노린다카카오토스케이뱅크도 영역 확장,1
4298,회사 제발 오지마카카오 이어 네이버도 무슨일이,0
4299,쪼개기 상장먹튀카카오 소액주주 잔혹사,0
4300,회사 제발 오지마카카오 이어 네이버도 무슨일이,0
4301,쪼개기 상장먹튀카카오 소액주주 잔혹사,0
4302,단독삼성 이름으로 거대 금융플랫폼네이버 카카오도 초긴장,1
4303,단독 카카오벤처스 루나 코인으로 수백 배 평가차익 잭,0
4304,카카오패밀리 반등했지만개미 울상 왜금나와라 뚝딱,0
4305,내릴 만큼 내렸다네이버카카오에 조 베팅한 개미들,1
4306,포식자 지적에도 여전한 카카오 먹성비판 받는 성장방정식 유지,1
4307,단독 카카오 세계에서 가장 급성장한 브랜드 위 기염,1
4308,카카오 체크인 점심시간 또 먹통 정부 넷플릭스법 적용 검토,0
4309,카카오 분 먹통정부 넷플릭스법 적용 여부 파악 중,0
4310,카카오 먹통 또 먹통체크인지도뉴스 동시다발 오류,0
4311,구글네이버카카오 망 안정성 의무 부과 콘텐츠웨이브 제외,0
4312,카카오엔터쉴더스올해 도 역대급,1
4313,카카오 분 먹통정부 넷플릭스법 적용 여부 파악 중,0
4314,카카오 먹통 또 먹통체크인지도뉴스 동시다발 오류,0
4315,카카오 체크인 오류 시간만에 정상화,0
4316,카카오 난리났다 체크인 다음카카오맵 등 서비스 먹통,0
4317,카카오카뱅 임원 스톡옵션성과급만 매년 억만원,0
4318,설 연휴 나스닥 급등 효과 네이버카카오 강세,0
4319,강정구 카카오엔터 글로벌 사업실장 글로벌 프리미엄 전략으로 웹툰계 ,0
4320,브로드컴카카오구글공정위 올해도  전쟁,1
4321,네이버카카오 수수료 모두 인하 시작카드사와 갈등 풀릴까,0
4322,분당까지 같이 타고 택시비 나눠 내요 카카오택시 천하에 이런일이,1
4323,억 날렸다 개미 무덤된 카카오지금이 투자 찬스코주부,0
4324,분당까지 같이 타고 택시비 나눠 내요 카카오택시 천하에 이런일이,1
4325,억 날렸다 개미 무덤된 카카오지금이 투자 찬스코주부,0
4326,우량 대형주라더니크래프톤카카오 주주들 곡소리,0
4327,펀드매니저 이 뽑은 상반기 포트폴리오  반도체전기차 확대,0
4328,스마트카라 음식물처리기 카카오싱크 연동 서비스 도입,0
4329,공정위 브로드컴카카오모빌리티 제재 착수 임박,0
4330,특징주 카카오  성장주 투자 심리 위축,0
4331,남궁훈 전 대표의 카카오 단독 대표 내정 카카오게임즈에 어떤 영향이,1
4332,모바일 다음 개편 첫화면에 카카오 뷰,1
4333,모바일 다음 첫 화면 개편뉴스가 사라지고 카카오 뷰 적용,0
4334,가치주의 시간 왔지만개미들은 네이버카카오 줍줍,0
4335,주가 하락에 직원 손실까지크래프톤카카오 리더십이 움직인다,1
4336,금융당국 결제 수수료 합리적으로카카오네이버 낮추겠다,1
4337,당국 취지 공감결제 수수료 인하 선제 조치한 네이버카카오,0
4338,정은보 간편결제 수수료 합리적 부과네이버카카오 페이수수료 ,1
4339,모바일 다음 첫 화면 개편뉴스가 사라지고 카카오 뷰 적용,0
4340,그린모빌리티어워드 모빌리티 이노베이션상 카카오모빌리티,1
4341,카카오모빌리티 카카오  펫 드라이버 사전 모집,1
4342,카카오 다음 모바일에 카카오 뷰 도입,0
4343,다음 첫 화면에 배열 뉴스 사라져카카오 뷰 도입,0
4344,카카오 오픈소스 역량 국제표준인증 획득,0
4345,카카오 오픈소스 국제표준 인증 획득,0
4346,카카오 오픈소스 국제표준 인증 획득올리브 플랫폼 공신력,0
4347,카카오 오픈소스 역량 국제표준인증 획득,0
4348,카카오 오픈소스 국제 표준 인증 획득생태계 발전 앞장,0
4349,삼성전자카카오시총상위 종목 중 무려 개 하락,0
4350,특급배송 노리는 카카오모빌리티 당일배송 서비스 오늘의픽업 인수,0
4351,카카오엔터프라이즈 고객 맞춤  음성인식 커스텀  공개,0
4352,카카오엔터프라이즈 기업 맞춤형  음성인식 서비스 공개,0
4353,삼성전자카카오시총상위 종목 중 무려 개 하락,0
4354,특급배송 노리는 카카오모빌리티 당일배송 서비스 오늘의픽업 인수,0
4355,카카오엔터프라이즈 고객 맞춤  음성인식 커스텀  공개,0
4356,카카오엔터프라이즈 기업 맞춤형  음성인식 서비스 공개,0
4357,카카오 카카오페이 먹튀골목상권 침탈 논란에 시총 조 증발,0
4358,카카오 오픈소스 국제표준 인증 획득,0
4359,카카오 오픈소스 국제표준 인증 획득올리브 플랫폼 공신력,0
4360,카카오 오픈소스 역량 국제표준인증 획득,0
4361,카카오 오픈소스 국제 표준 인증 획득생태계 발전 앞장,0
4362,카카오   동서학개미들 새해부터 악,0
4363,국민연금 현산카카오이마트 주가 급락에 무슨 책임있길래,0
4364,노동계 국민연금 현산카카오이마트에 주주권 행사 촉구,0
4365,카카오모빌리티 월 일 첫 테크 컨퍼런스,1
4366,판 크게 벌이는 카카오삼성 참가 네모  개최,0
4367,카카오모빌리티 내달 기술 컨퍼런스 개최 옴니팟 첫 실물도 ,0
4368,전자 카카오모빌리티 주최 테크 컨퍼런스서 옴니팟 실물 첫 ,1
4369,격전지 된 메타버스 남궁훈 카카오에 시간 많지 않다,0
4370,국민연금 현산카카오이마트 주가 급락에 무슨 책임있길래,0
4371,노동계 국민연금 현산카카오이마트에 주주권 행사 촉구,0
